10.17:10.20.32DEBUG	Client.TwitterClient:17 - <Your constructor name>[0]: starting application.........
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ByteConverter:353 - Setting default value: 0
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ByteConverter:140 - Converting 'Integer' value '0' to type 'Byte'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ByteConverter:171 -     Converted to Byte value '0'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.CharacterConverter:353 - Setting default value:  
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.CharacterConverter:140 - Converting 'Character' value ' ' to type 'Character'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.CharacterConverter:162 -     No conversion required, value is already a Character
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.DoubleConverter:353 - Setting default value: 0
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.DoubleConverter:140 - Converting 'Integer' value '0' to type 'Double'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.DoubleConverter:171 -     Converted to Double value '0.0'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.FloatConverter:353 - Setting default value: 0
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.FloatConverter:140 - Converting 'Integer' value '0' to type 'Float'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.FloatConverter:171 -     Converted to Float value '0.0'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.IntegerConverter:353 - Setting default value: 0
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.IntegerConverter:140 - Converting 'Integer' value '0' to type 'Integer'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.IntegerConverter:162 -     No conversion required, value is already a Integer
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.LongConverter:353 - Setting default value: 0
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.LongConverter:140 - Converting 'Integer' value '0' to type 'Long'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.LongConverter:171 -     Converted to Long value '0'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ShortConverter:353 - Setting default value: 0
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ShortConverter:140 - Converting 'Integer' value '0' to type 'Short'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ShortConverter:171 -     Converted to Short value '0'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.BigDecimalConverter:353 - Setting default value: 0.0
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.BigDecimalConverter:140 - Converting 'BigDecimal' value '0.0' to type 'BigDecimal'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.BigDecimalConverter:162 -     No conversion required, value is already a BigDecimal
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.BigIntegerConverter:353 - Setting default value: 0
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.BigIntegerConverter:140 - Converting 'BigInteger' value '0' to type 'BigInteger'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.BigIntegerConverter:162 -     No conversion required, value is already a BigInteger
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.BooleanConverter:353 - Setting default value: false
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.BooleanConverter:140 - Converting 'Boolean' value 'false' to type 'Boolean'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.BooleanConverter:162 -     No conversion required, value is already a Boolean
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ByteConverter:353 - Setting default value: 0
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ByteConverter:140 - Converting 'Integer' value '0' to type 'Byte'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ByteConverter:171 -     Converted to Byte value '0'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.CharacterConverter:353 - Setting default value:  
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.CharacterConverter:140 - Converting 'Character' value ' ' to type 'Character'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.CharacterConverter:162 -     No conversion required, value is already a Character
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.DoubleConverter:353 - Setting default value: 0
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.DoubleConverter:140 - Converting 'Integer' value '0' to type 'Double'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.DoubleConverter:171 -     Converted to Double value '0.0'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.FloatConverter:353 - Setting default value: 0
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.FloatConverter:140 - Converting 'Integer' value '0' to type 'Float'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.FloatConverter:171 -     Converted to Float value '0.0'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.IntegerConverter:353 - Setting default value: 0
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.IntegerConverter:140 - Converting 'Integer' value '0' to type 'Integer'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.IntegerConverter:162 -     No conversion required, value is already a Integer
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.LongConverter:353 - Setting default value: 0
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.LongConverter:140 - Converting 'Integer' value '0' to type 'Long'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.LongConverter:171 -     Converted to Long value '0'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ShortConverter:353 - Setting default value: 0
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ShortConverter:140 - Converting 'Integer' value '0' to type 'Short'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ShortConverter:171 -     Converted to Short value '0'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.StringConverter:353 - Setting default value: 
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.StringConverter:140 - Converting 'String' value '' to type 'String'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Z@7921b0a2
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'boolean[]' value '[Z@7921b0a2' to type 'boolean[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a boolean[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [B@174d20a
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'byte[]' value '[B@174d20a' to type 'byte[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a byte[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [C@66d2e7d9
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'char[]' value '[C@66d2e7d9' to type 'char[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a char[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [D@1efbd816
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'double[]' value '[D@1efbd816' to type 'double[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a double[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [F@6a2bcfcb
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'float[]' value '[F@6a2bcfcb' to type 'float[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a float[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [I@4de8b406
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'int[]' value '[I@4de8b406' to type 'int[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a int[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [J@3c756e4d
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'long[]' value '[J@3c756e4d' to type 'long[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a long[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [S@7c0e2abd
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'short[]' value '[S@7c0e2abd' to type 'short[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a short[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.math.BigDecimal;@48eff760
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'BigDecimal[]' value '[Ljava.math.BigDecimal;@48eff760' to type 'BigDecimal[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a BigDecimal[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.math.BigInteger;@402f32ff
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'BigInteger[]' value '[Ljava.math.BigInteger;@402f32ff' to type 'BigInteger[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a BigInteger[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.lang.Boolean;@573f2bb1
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'Boolean[]' value '[Ljava.lang.Boolean;@573f2bb1' to type 'Boolean[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a Boolean[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.lang.Byte;@5ae9a829
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'Byte[]' value '[Ljava.lang.Byte;@5ae9a829' to type 'Byte[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a Byte[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.lang.Character;@6d8a00e3
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'Character[]' value '[Ljava.lang.Character;@6d8a00e3' to type 'Character[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a Character[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.lang.Double;@548b7f67
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'Double[]' value '[Ljava.lang.Double;@548b7f67' to type 'Double[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a Double[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.lang.Float;@7ac7a4e4
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'Float[]' value '[Ljava.lang.Float;@7ac7a4e4' to type 'Float[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a Float[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.lang.Integer;@6d78f375
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'Integer[]' value '[Ljava.lang.Integer;@6d78f375' to type 'Integer[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a Integer[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.lang.Long;@50c87b21
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'Long[]' value '[Ljava.lang.Long;@50c87b21' to type 'Long[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a Long[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.lang.Short;@5f375618
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'Short[]' value '[Ljava.lang.Short;@5f375618' to type 'Short[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a Short[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.lang.String;@1810399e
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'String[]' value '[Ljava.lang.String;@1810399e' to type 'String[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a String[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.lang.Class;@32d992b2
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'Class[]' value '[Ljava.lang.Class;@32d992b2' to type 'Class[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a Class[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.util.Date;@215be6bb
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'Date[]' value '[Ljava.util.Date;@215be6bb' to type 'Date[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a Date[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.util.Calendar;@4439f31e
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'Calendar[]' value '[Ljava.util.Calendar;@4439f31e' to type 'Calendar[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a Calendar[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.io.File;@5dfcfece
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'java.io.File[]' value '[Ljava.io.File;@5dfcfece' to type 'java.io.File[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a java.io.File[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.sql.Date;@23ceabc1
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'java.sql.Date[]' value '[Ljava.sql.Date;@23ceabc1' to type 'java.sql.Date[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a java.sql.Date[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.sql.Time;@5d5eef3d
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'java.sql.Time[]' value '[Ljava.sql.Time;@5d5eef3d' to type 'java.sql.Time[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a java.sql.Time[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.sql.Timestamp;@56f4468b
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'java.sql.Timestamp[]' value '[Ljava.sql.Timestamp;@56f4468b' to type 'java.sql.Timestamp[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a java.sql.Timestamp[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.net.URL;@6cc4c815
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'java.net.URL[]' value '[Ljava.net.URL;@6cc4c815' to type 'java.net.URL[]'
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a java.net.URL[]
11.13:21.11.34DEBUG	org.apache.commons.beanutils.converters.StringConverter:140 - Converting 'String' value 'Leha' to type 'String'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.BooleanConverter:353 - Setting default value: false
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.BooleanConverter:140 - Converting 'Boolean' value 'false' to type 'Boolean'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.BooleanConverter:162 -     No conversion required, value is already a Boolean
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ByteConverter:353 - Setting default value: 0
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ByteConverter:140 - Converting 'Integer' value '0' to type 'Byte'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ByteConverter:171 -     Converted to Byte value '0'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.CharacterConverter:353 - Setting default value:  
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.CharacterConverter:140 - Converting 'Character' value ' ' to type 'Character'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.CharacterConverter:162 -     No conversion required, value is already a Character
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.DoubleConverter:353 - Setting default value: 0
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.DoubleConverter:140 - Converting 'Integer' value '0' to type 'Double'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.DoubleConverter:171 -     Converted to Double value '0.0'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.FloatConverter:353 - Setting default value: 0
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.FloatConverter:140 - Converting 'Integer' value '0' to type 'Float'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.FloatConverter:171 -     Converted to Float value '0.0'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.IntegerConverter:353 - Setting default value: 0
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.IntegerConverter:140 - Converting 'Integer' value '0' to type 'Integer'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.IntegerConverter:162 -     No conversion required, value is already a Integer
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.LongConverter:353 - Setting default value: 0
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.LongConverter:140 - Converting 'Integer' value '0' to type 'Long'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.LongConverter:171 -     Converted to Long value '0'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ShortConverter:353 - Setting default value: 0
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ShortConverter:140 - Converting 'Integer' value '0' to type 'Short'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ShortConverter:171 -     Converted to Short value '0'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.BigDecimalConverter:353 - Setting default value: 0.0
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.BigDecimalConverter:140 - Converting 'BigDecimal' value '0.0' to type 'BigDecimal'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.BigDecimalConverter:162 -     No conversion required, value is already a BigDecimal
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.BigIntegerConverter:353 - Setting default value: 0
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.BigIntegerConverter:140 - Converting 'BigInteger' value '0' to type 'BigInteger'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.BigIntegerConverter:162 -     No conversion required, value is already a BigInteger
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.BooleanConverter:353 - Setting default value: false
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.BooleanConverter:140 - Converting 'Boolean' value 'false' to type 'Boolean'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.BooleanConverter:162 -     No conversion required, value is already a Boolean
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ByteConverter:353 - Setting default value: 0
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ByteConverter:140 - Converting 'Integer' value '0' to type 'Byte'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ByteConverter:171 -     Converted to Byte value '0'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.CharacterConverter:353 - Setting default value:  
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.CharacterConverter:140 - Converting 'Character' value ' ' to type 'Character'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.CharacterConverter:162 -     No conversion required, value is already a Character
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.DoubleConverter:353 - Setting default value: 0
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.DoubleConverter:140 - Converting 'Integer' value '0' to type 'Double'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.DoubleConverter:171 -     Converted to Double value '0.0'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.FloatConverter:353 - Setting default value: 0
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.FloatConverter:140 - Converting 'Integer' value '0' to type 'Float'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.FloatConverter:171 -     Converted to Float value '0.0'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.IntegerConverter:353 - Setting default value: 0
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.IntegerConverter:140 - Converting 'Integer' value '0' to type 'Integer'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.IntegerConverter:162 -     No conversion required, value is already a Integer
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.LongConverter:353 - Setting default value: 0
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.LongConverter:140 - Converting 'Integer' value '0' to type 'Long'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.LongConverter:171 -     Converted to Long value '0'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ShortConverter:353 - Setting default value: 0
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ShortConverter:140 - Converting 'Integer' value '0' to type 'Short'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ShortConverter:171 -     Converted to Short value '0'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.StringConverter:353 - Setting default value: 
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.StringConverter:140 - Converting 'String' value '' to type 'String'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Z@617c74e5
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'boolean[]' value '[Z@617c74e5' to type 'boolean[]'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a boolean[]
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [B@67b6d4ae
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'byte[]' value '[B@67b6d4ae' to type 'byte[]'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a byte[]
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [C@366e2eef
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'char[]' value '[C@366e2eef' to type 'char[]'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a char[]
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [D@3cbbc1e0
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'double[]' value '[D@3cbbc1e0' to type 'double[]'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a double[]
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [F@7225790e
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'float[]' value '[F@7225790e' to type 'float[]'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a float[]
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [I@36f6e879
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'int[]' value '[I@36f6e879' to type 'int[]'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a int[]
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [J@3551a94
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'long[]' value '[J@3551a94' to type 'long[]'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a long[]
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [S@52af6cff
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'short[]' value '[S@52af6cff' to type 'short[]'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a short[]
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.math.BigDecimal;@2c9f9fb0
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'BigDecimal[]' value '[Ljava.math.BigDecimal;@2c9f9fb0' to type 'BigDecimal[]'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a BigDecimal[]
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.math.BigInteger;@9f70c54
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'BigInteger[]' value '[Ljava.math.BigInteger;@9f70c54' to type 'BigInteger[]'
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:162 -     No conversion required, value is already a BigInteger[]
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:353 - Setting default value: [Ljava.lang.Boolean;@737996a0
11.13:21.16.54DEBUG	org.apache.commons.beanutils.converters.ArrayConverter:140 - Converting 'Boolean[]' value '[Ljava.lang.Boolean;@737996a0' to type 'Boolean[]'
